Agency ID - NCES Assigned [District] Latest available year,Agency Name,State Name [District] Latest available year,Urban-centric Locale [District] 2009-10,Student_Size,Lunch_Status,AFGR,i_agency_type_regional_education_services,i_lgo_PK,i_lgo_K,Total Number Operational Schools [Public School] 2009-10,i_fin_sdlc_sec,r_frev_ao,r_frev_dis,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10,r_stud_reg_12_W_M,r_stud_reg_12_W_F,i_fin_sdlc_elem_sec,i_fin_sdlc_voc,r_stud_reg_12_W_F_LOWFULL,i_lgo_PK_LOWFULL,r_stud_reg_12_W_M_LOWFULL,i_lgo_K_LOWFULL,i_agency_type_local_school_district,r_frev_ao_LOWFULL,r_stud_re_B,r_stud_912,i_lgo_K_HIGHNOGE,i_lgo_PK_HIGHNOGE,i_fin_sdlc_sec_HIGHNOGE,r_st_TS,Total Number Operational Schools [Public School] 2009-10_HIGHNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_HIGHNOGE,r_frev_ao_HIGHNOGE,r_frev_dis_HIGHNOGE,r_stud_912_HIGHNOGE,i_fin_sdlc_voc_HIGHNOGE,i_lgo_K_LOWNOGE,i_lgo_PK_LOWNOGE,r_st_TS_LOWNOGE,i_fin_sdlc_voc_LOWNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_LOWNOGE,r_stud_912_LOWNOGE,r_frev_ao_LOWNOGE,i_ma_metropolitan,i_ucl_city_small,i_ma_micropolitan
3602370,ADDISON CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,High,82.6,0,1,0,3.0,0,0.0160199359203,0.118903524386,32845.0,0.036533559898,0.036533559898,1,0,0.036533559898,1,0.036533559898,0,1,0.0160199359203,0.00679694137638,0.28207306712,0,1,0,0.215887850467,3.0,32845.0,0.0160199359203,0.118903524386,0.28207306712,0,0,1,0.215887850467,0,32845.0,0.28207306712,0.0160199359203,0,0,1
2601920,ADDISON COMMUNITY SCHOOLS,Michigan,42-Rural: Distant,Medium,Average,68.3,0,0,1,3.0,0,0.221794871795,0.0,8953.0,0.0521472392638,0.0419222903885,1,0,0.0419222903885,0,0.0521472392638,1,1,0.221794871795,0.0235173824131,0.349693251534,1,0,0,0.120688259109,3.0,8953.0,0.221794871795,0.0,0.349693251534,0,1,0,0.120688259109,0,8953.0,0.349693251534,0.221794871795,0,0,1
1903150,ADEL DESOTO MINBURN COMM SCHOOL DISTRICT,Iowa,31-Town: Fringe,Medium,Low,87.4,0,1,0,6.0,0,0.59889676911,0.131599684791,9541.0,0.0291777188329,0.0384615384615,1,0,0.0384615384615,1,0.0291777188329,0,1,0.59889676911,0.00397877984085,0.302387267905,0,1,0,0.155371148459,6.0,9541.0,0.59889676911,0.131599684791,0.302387267905,0,0,1,0.155371148459,0,9541.0,0.302387267905,0.59889676911,1,0,0
3904949,ADENA LOCAL,Ohio,42-Rural: Distant,Medium,Low,75.0,0,1,0,4.0,0,0.0,0.231027535259,9410.0,0.0185483870968,0.016935483871,1,0,0.016935483871,1,0.0185483870968,0,1,0.0,0.0241935483871,0.25,0,1,0,0.114741935484,4.0,9410.0,0.0,0.231027535259,0.25,0,0,1,0.114741935484,0,9410.0,0.25,0.0,0,0,1
3605040,ADIRONDACK CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Large,Average,70.5,0,1,0,5.0,0,0.0441595441595,0.257834757835,20156.0,0.0322580645161,0.0379928315412,1,0,0.0379928315412,1,0.0322580645161,0,1,0.0441595441595,0.00716845878136,0.324014336918,0,1,0,0.19717562724,5.0,20156.0,0.0441595441595,0.257834757835,0.324014336918,0,0,1,0.19717562724,0,20156.0,0.324014336918,0.0441595441595,1,0,0
5300060,ADNA SCHOOL DISTRICT,Washington,42-Rural: Distant,Medium,Average,83.7,0,1,0,2.0,0,0.512064343164,0.154155495979,9276.0,0.0401337792642,0.0217391304348,1,0,0.0217391304348,1,0.0401337792642,0,1,0.512064343164,0.00501672240803,0.285953177258,0,1,0,0.0878929765886,2.0,9276.0,0.512064343164,0.154155495979,0.285953177258,0,0,1,0.0878929765886,0,9276.0,0.285953177258,0.512064343164,0,0,1
4807500,ADRIAN ISD,Texas,43-Rural: Remote,Small,Average,66.7,0,1,0,1.0,0,0.463302752294,0.0,15603.0,0.00763358778626,0.030534351145,1,0,0.030534351145,1,0.00763358778626,0,1,0.463302752294,0.00763358778626,0.267175572519,0,1,0,0.207557251908,1.0,15603.0,0.463302752294,0.0,0.267175572519,0,0,1,0.207557251908,0,15603.0,0.267175572519,0.463302752294,0,0,0
2702730,ADRIAN PUBLIC SCHOOL DISTRICT,Minnesota,43-Rural: Remote,Medium,Low,87.1,0,1,0,3.0,0,0.6275579809,0.0,10259.0,0.0536013400335,0.0418760469012,1,0,0.0418760469012,1,0.0536013400335,0,1,0.6275579809,0.0117252931323,0.340033500838,0,1,0,0.127240802676,3.0,10259.0,0.6275579809,0.0,0.340033500838,0,0,1,0.127240802676,0,10259.0,0.340033500838,0.6275579809,0,0,1
2902850,ADRIAN R-III,Missouri,42-Rural: Distant,Medium,Average,83.6,0,1,0,2.0,0,0.56622851365,0.138523761375,9166.0,0.0378096479791,0.0234680573664,1,0,0.0234680573664,1,0.0378096479791,0,1,0.56622851365,0.0013037809648,0.32333767927,0,1,0,0.124954367666,2.0,9166.0,0.56622851365,0.138523761375,0.32333767927,0,0,1,0.124954367666,0,9166.0,0.32333767927,0.56622851365,1,0,0
2601950,ADRIAN SCHOOL DISTRICT OF THE CITY OF,Michigan,32-Town: Distant,Large,Average,85.1,0,1,0,8.0,0,0.134189189189,0.0,11224.0,0.0280542986425,0.0322775263952,1,0,0.0322775263952,1,0.0280542986425,0,1,0.134189189189,0.0929110105581,0.314630467572,0,1,0,0.118387578382,8.0,11224.0,0.134189189189,0.0,0.314630467572,0,0,1,0.118387578382,0,11224.0,0.314630467572,0.134189189189,0,0,1
2902880,ADVANCE R-IV,Missouri,43-Rural: Remote,Medium,Average,76.2,0,1,0,2.0,0,0.450171821306,0.152920962199,7766.0,0.0490654205607,0.0420560747664,1,0,0.0420560747664,1,0.0490654205607,0,1,0.450171821306,0.0,0.32476635514,0,1,0,0.122009345794,2.0,7766.0,0.450171821306,0.152920962199,0.32476635514,0,0,1,0.122009345794,0,7766.0,0.32476635514,0.450171821306,0,0,0
2600255,ADVANCED TECHNOLOGY ACADEMY,Michigan,13-City: Small,Small,High,67.3,0,0,1,1.0,0,0.363417569194,0.0,10841.0,0.0,0.0,1,0,0.0,0,0.0,1,0,0.363417569194,0.930193439865,0.391084945332,1,0,0,0.0940183028286,1.0,10841.0,0.363417569194,0.0,0.391084945332,0,1,0,0.0940183028286,0,10841.0,0.391084945332,0.363417569194,1,1,0
4800041,ADVANTAGE ACADEMY,Texas,11-City: Large,Medium,Average,70.4,0,0,1,1.0,0,0.291105121294,0.106918238994,8290.0,0.0106171201062,0.00862641008626,1,0,0.00862641008626,0,0.0106171201062,1,0,0.291105121294,0.190444591904,0.168546781685,1,0,0,0.131373589914,1.0,8290.0,0.291105121294,0.106918238994,0.168546781685,0,1,0,0.131373589914,0,8290.0,0.168546781685,0.291105121294,1,0,0
2902910,AFFTON 101,Missouri,21-Suburb: Large,Medium,Average,95.9,0,0,1,4.0,0,0.390326209224,0.0,10795.0,0.0375302663438,0.0326876513317,1,0,0.0326876513317,0,0.0375302663438,1,1,0.390326209224,0.0952380952381,0.341000807103,1,0,0,0.119430992736,4.0,10795.0,0.390326209224,0.0,0.341000807103,0,1,0,0.119430992736,0,10795.0,0.341000807103,0.390326209224,1,0,0
4002520,AFTON,Oklahoma,42-Rural: Distant,Small,High,85.0,0,1,0,2.0,0,0.0,0.160530191458,8231.0,0.0204081632653,0.0249433106576,1,0,0.0249433106576,1,0.0204081632653,0,1,0.0,0.0,0.290249433107,0,1,0,0.139909297052,2.0,8231.0,0.0,0.160530191458,0.290249433107,0,0,1,0.139909297052,0,8231.0,0.290249433107,0.0,0,0,1
3602400,AFTON CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,High,73.7,0,1,0,2.0,0,0.121602288984,0.238912732475,21695.0,0.0,0.0,1,0,0.0,1,0.0,0,1,0.121602288984,0.00476947535771,0.335453100159,0,1,0,0.229523052464,2.0,21695.0,0.121602288984,0.238912732475,0.335453100159,0,0,1,0.229523052464,0,21695.0,0.335453100159,0.121602288984,0,0,0
4600042,AGAR-BLUNT-ONIDA SCHOOL DISTRICT 58-3,South Dakota,43-Rural: Remote,Medium,Low,100.0,0,1,0,4.0,0,0.0583941605839,0.434306569343,10781.0,0.0431654676259,0.0251798561151,1,0,0.0251798561151,1,0.0431654676259,0,1,0.0583941605839,0.0107913669065,0.284172661871,0,1,0,0.16928057554,4.0,10781.0,0.0583941605839,0.434306569343,0.284172661871,0,0,1,0.16928057554,0,10781.0,0.284172661871,0.0583941605839,0,0,0
801980,AGATE SCHOOL DISTRICT NO. 300,Colorado,43-Rural: Remote,Small,Average,80.0,0,1,0,2.0,0,0.4,0.0,22933.0,0.0222222222222,0.0444444444444,1,0,0.0444444444444,1,0.0222222222222,0,1,0.4,0.0,0.444444444444,0,1,0,0.446444444444,2.0,22933.0,0.4,0.0,0.444444444444,0,0,1,0.446444444444,0,22933.0,0.444444444444,0.4,1,0,0
2501800,AGAWAM,Massachusetts,21-Suburb: Large,Medium,Average,78.1,0,1,0,8.0,0,0.262841894596,0.360907271514,13688.0,0.0362742803651,0.0346360870583,1,0,0.0346360870583,1,0.0362742803651,0,1,0.262841894596,0.0107652703019,0.307044231219,0,1,0,0.130252749824,8.0,13688.0,0.262841894596,0.360907271514,0.307044231219,0,0,1,0.130252749824,0,13688.0,0.307044231219,0.262841894596,1,0,0
2600106,AGBU ALEX-MARIE MANOOGIAN SCHOOL,Michigan,13-City: Small,Small,Average,100.0,0,0,1,1.0,0,0.210106382979,0.0797872340426,8065.0,0.0407608695652,0.0326086956522,1,0,0.0326086956522,0,0.0407608695652,1,0,0.210106382979,0.0597826086957,0.372282608696,1,0,0,0.101586021505,1.0,8065.0,0.210106382979,0.0797872340426,0.372282608696,0,1,0,0.101586021505,0,8065.0,0.372282608696,0.210106382979,1,1,0
4200140,AGORA CYBER CS,Pennsylvania,21-Suburb: Large,Medium,High,100.0,0,0,1,1.0,0,0.0,0.0,11704.0,0.0156110615522,0.0363514719001,1,0,0.0363514719001,0,0.0156110615522,1,0,0.0,0.194023193577,0.399197145406,1,0,0,0.0584299732382,1.0,11704.0,0.0,0.0,0.399197145406,0,1,0,0.0584299732382,0,11704.0,0.399197145406,0.0,1,0,0
4002550,AGRA,Oklahoma,42-Rural: Distant,Small,High,53.3,0,1,0,2.0,0,0.0,0.0769230769231,9204.0,0.00973236009732,0.0121654501217,1,0,0.0121654501217,1,0.00973236009732,0,1,0.0,0.0170316301703,0.233576642336,0,1,0,0.166180048662,2.0,9204.0,0.0,0.0769230769231,0.233576642336,0,0,1,0.166180048662,0,9204.0,0.233576642336,0.0,1,0,0
4807530,AGUA DULCE ISD,Texas,42-Rural: Distant,Small,High,81.5,0,1,0,2.0,0,0.803413400759,0.0113780025284,12974.0,0.00872093023256,0.00581395348837,1,0,0.00581395348837,1,0.00872093023256,0,1,0.803413400759,0.00872093023256,0.296511627907,0,1,0,0.145755813953,2.0,12974.0,0.803413400759,0.0113780025284,0.296511627907,0,0,1,0.145755813953,0,12974.0,0.296511627907,0.803413400759,1,0,0
802010,AGUILAR REORGANIZED SCHOOL DISTRICT NO. 6,Colorado,43-Rural: Remote,Small,High,83.3,0,1,0,2.0,0,0.0049504950495,0.0,15549.0,0.015037593985,0.015037593985,1,0,0.015037593985,1,0.015037593985,0,1,0.0049504950495,0.0,0.308270676692,0,1,0,0.22962406015,2.0,15549.0,0.0049504950495,0.0,0.308270676692,0,0,1,0.22962406015,0,15549.0,0.308270676692,0.0049504950495,0,0,0
1903060,AGWSR COMM SCHOOL DISTRICT,Iowa,42-Rural: Distant,Medium,Low,87.8,0,1,0,4.0,0,0.520833333333,0.141927083333,11998.0,0.0353982300885,0.0424778761062,1,0,0.0424778761062,1,0.0353982300885,0,1,0.520833333333,0.00176991150442,0.366371681416,0,1,0,0.157633587786,4.0,11998.0,0.520833333333,0.141927083333,0.366371681416,0,0,1,0.157633587786,0,11998.0,0.366371681416,0.520833333333,0,0,0
4500720,AIKEN 01,South Carolina,21-Suburb: Large,Large,High,66.7,0,1,0,41.0,0,0.207796823314,0.224227015501,8424.0,0.0186748944462,0.0212731406301,1,0,0.0212731406301,1,0.0186748944462,0,1,0.207796823314,0.357218252679,0.297742773628,0,1,0,0.0870371873985,41.0,8424.0,0.207796823314,0.224227015501,0.297742773628,0,0,1,0.0870371873985,0,8424.0,0.297742773628,0.207796823314,1,0,0
3102790,AINSWORTH COMMUNITY SCHOOLS,Nebraska,43-Rural: Remote,Medium,Average,89.6,0,1,0,3.0,0,0.330759330759,0.140283140283,13004.0,0.0475247524752,0.039603960396,1,0,0.039603960396,1,0.0475247524752,0,1,0.330759330759,0.00594059405941,0.336633663366,0,1,0,0.153267326733,3.0,13004.0,0.330759330759,0.140283140283,0.336633663366,0,0,1,0.153267326733,0,13004.0,0.336633663366,0.330759330759,0,0,0
2601980,AIRPORT COMMUNITY SCHOOLS,Michigan,41-Rural: Fringe,Medium,Average,73.0,0,0,1,7.0,0,0.2018735363,0.0,9374.0,0.0429491768074,0.0415175375805,1,0,0.0415175375805,0,0.0429491768074,1,1,0.2018735363,0.0465282748747,0.361846814603,1,0,0,0.100566572238,7.0,9374.0,0.2018735363,0.0,0.361846814603,0,1,0,0.100566572238,0,9374.0,0.361846814603,0.2018735363,1,0,0
2600124,AISHA SHULE/WEB DUBOIS PREP. ACADEMY SCHOOL,Michigan,11-City: Large,Small,High,45.2,0,0,1,1.0,0,0.610429447853,0.0,8315.0,0.0,0.0,1,0,0.0,0,0.0,1,0,0.610429447853,1.0,0.370967741935,1,0,0,0.116772908367,1.0,8315.0,0.610429447853,0.0,0.370967741935,0,1,0,0.116772908367,0,8315.0,0.370967741935,0.610429447853,1,0,0
2702760,AITKIN PUBLIC SCHOOL DISTRICT,Minnesota,42-Rural: Distant,Large,Average,88.3,0,1,0,4.0,0,0.587878787879,0.0,9251.0,0.0363495746326,0.0293890177881,1,0,0.0293890177881,1,0.0363495746326,0,1,0.587878787879,0.0177880897138,0.31090487239,0,1,0,0.137565284178,4.0,9251.0,0.587878787879,0.0,0.31090487239,0,0,1,0.137565284178,0,9251.0,0.31090487239,0.587878787879,0,0,0
400520,AJO UNIFIED DISTRICT,Arizona,33-Town: Remote,Small,Average,65.1,0,1,0,2.0,0,0.337552742616,0.206751054852,8183.0,0.00639658848614,0.00426439232409,1,0,0.00426439232409,1,0.00639658848614,0,1,0.337552742616,0.0,0.28144989339,0,1,0,0.120085287846,2.0,8183.0,0.337552742616,0.206751054852,0.28144989339,0,0,1,0.120085287846,0,8183.0,0.28144989339,0.337552742616,1,0,0
3602430,AKRON CENTRAL SCHOOL DISTRICT,New York,31-Town: Fringe,Medium,Average,90.5,0,0,1,3.0,0,0.0673148840688,0.261780104712,26272.0,0.0339647289353,0.0287393860222,1,0,0.0287393860222,0,0.0339647289353,1,1,0.0673148840688,0.00783801436969,0.330502939255,1,0,0,0.163246244285,3.0,26272.0,0.0673148840688,0.261780104712,0.330502939255,0,1,0,0.163246244285,0,26272.0,0.330502939255,0.0673148840688,1,0,0
3904348,AKRON CITY,Ohio,12-City: Mid-size,Medium,High,68.8,0,1,0,56.0,0,0.0,0.151105737217,17935.0,0.0150197968669,0.0138147701842,1,0,0.0138147701842,1,0.0150197968669,0,1,0.0,0.470089516268,0.31674987089,0,1,0,0.241074736709,56.0,17935.0,0.0,0.151105737217,0.31674987089,0,0,1,0.241074736709,0,17935.0,0.31674987089,0.0,1,0,0
3900152,AKRON DIGITAL ACADEMY,Ohio,12-City: Mid-size,Small,Low,99.0,0,0,1,1.0,0,0.0,0.117988394584,8181.0,0.0317725752508,0.0367892976589,1,0,0.0367892976589,0,0.0317725752508,1,0,0.0,0.451505016722,0.790969899666,1,0,0,0.106638795987,1.0,8181.0,0.0,0.117988394584,0.790969899666,0,1,0,0.106638795987,0,8181.0,0.790969899666,0.0,1,0,0
802040,AKRON SCHOOL DISTRICT NO. R-1,Colorado,43-Rural: Remote,Medium,Average,100.0,0,1,0,2.0,0,0.0137931034483,0.0,10349.0,0.03125,0.0416666666667,1,0,0.0416666666667,1,0.03125,0,1,0.0137931034483,0.0078125,0.322916666667,0,1,0,0.1578125,2.0,10349.0,0.0137931034483,0.0,0.322916666667,0,0,1,0.1578125,0,10349.0,0.322916666667,0.0137931034483,0,0,0
1903220,AKRON WESTFIELD COMM SCHOOL DISTRICT,Iowa,42-Rural: Distant,Medium,Low,96.6,0,1,0,3.0,0,0.48309178744,0.165861513688,11036.0,0.0567010309278,0.0343642611684,1,0,0.0343642611684,1,0.0567010309278,0,1,0.48309178744,0.00687285223368,0.33676975945,0,1,0,0.156235955056,3.0,11036.0,0.48309178744,0.165861513688,0.33676975945,0,0,1,0.156235955056,0,11036.0,0.33676975945,0.48309178744,0,0,0
2602010,AKRON-FAIRGROVE SCHOOLS,Michigan,42-Rural: Distant,Small,High,64.3,0,0,1,2.0,0,0.23887587822,0.0,10406.0,0.0496894409938,0.0372670807453,1,0,0.0372670807453,0,0.0496894409938,1,1,0.23887587822,0.0,0.354037267081,1,0,0,0.121261538462,2.0,10406.0,0.23887587822,0.0,0.354037267081,0,1,0,0.121261538462,0,10406.0,0.354037267081,0.23887587822,0,0,0
1200030,ALACHUA,Florida,12-City: Mid-size,Large,Average,74.7,0,1,0,63.0,0,0.259911528317,0.203194118502,9487.0,0.0187164813015,0.0189324407011,1,0,0.0189324407011,1,0.0187164813015,0,1,0.259911528317,0.36090415002,0.301011409855,0,1,0,0.150253752295,63.0,9487.0,0.259911528317,0.203194118502,0.301011409855,0,0,1,0.150253752295,0,9487.0,0.301011409855,0.259911528317,1,0,0
3700030,ALAMANCE-BURLINGTON SCHOOLS,North Carolina,41-Rural: Fringe,Large,Average,74.0,0,1,0,35.0,0,0.524635694705,0.124585196941,8208.0,0.0170781346783,0.0165472082117,1,0,0.0165472082117,1,0.0170781346783,0,1,0.524635694705,0.266480842403,0.299929209804,0,1,0,0.123318982559,35.0,8208.0,0.524635694705,0.124585196941,0.299929209804,0,0,1,0.123318982559,0,8208.0,0.299929209804,0.524635694705,1,0,0
691051,ALAMEDA COUNTY OFFICE OF EDUCATION,California,12-City: Mid-size,Medium,Average,70.6,1,1,0,7.0,0,0.210921799913,0.400698995194,15874.0,0.00950020652623,0.0086741016109,0,1,0.0086741016109,1,0.00950020652623,0,0,0.210921799913,0.251548946716,0.484923585295,0,1,0,0.07954390742,7.0,15874.0,0.210921799913,0.400698995194,0.484923585295,1,0,1,0.07954390742,1,15874.0,0.484923585295,0.210921799913,1,0,0
601770,ALAMEDA UNIFIED,California,21-Suburb: Large,Large,Average,86.9,0,0,1,20.0,0,0.151705258355,0.374928709935,9385.0,0.0125623321826,0.00987725354814,1,0,0.00987725354814,0,0.0125623321826,1,1,0.151705258355,0.120540851554,0.343402378213,1,0,0,0.0669678158724,20.0,9385.0,0.151705258355,0.374928709935,0.343402378213,0,1,0,0.0669678158724,0,9385.0,0.343402378213,0.151705258355,1,0,0
4807590,ALAMO HEIGHTS ISD,Texas,21-Suburb: Large,Medium,Average,91.7,0,1,0,6.0,0,0.505712287246,0.191886220564,15357.0,0.0247795044099,0.0245695086098,1,0,0.0245695086098,1,0.0247795044099,0,1,0.505712287246,0.0186896262075,0.319823603528,0,1,0,0.125081898362,6.0,15357.0,0.505712287246,0.191886220564,0.319823603528,0,0,1,0.125081898362,0,15357.0,0.319823603528,0.505712287246,1,0,0
3500030,ALAMOGORDO PUBLIC SCHOOLS,New Mexico,33-Town: Remote,Large,Average,78.9,0,1,0,16.0,0,0.0395038318717,0.170656553686,10126.0,0.0212527964206,0.0190156599553,1,0,0.0190156599553,1,0.0212527964206,0,1,0.0395038318717,0.0741450942793,0.299616490892,0,1,0,0.146144135507,16.0,10126.0,0.0395038318717,0.170656553686,0.299616490892,0,0,1,0.146144135507,0,10126.0,0.299616490892,0.0395038318717,0,0,1
802070,ALAMOSA SCHOOL DISTRICT NO. RE-11J,Colorado,33-Town: Remote,Medium,High,72.2,0,1,0,6.0,0,0.0417944785276,0.0,22896.0,0.0151515151515,0.0146627565982,1,0,0.0146627565982,1,0.0151515151515,0,1,0.0417944785276,0.00537634408602,0.312316715543,0,1,0,0.127145650049,6.0,22896.0,0.0417944785276,0.0,0.312316715543,0,0,1,0.127145650049,0,22896.0,0.312316715543,0.0417944785276,0,0,0
2621810,ALANSON PUBLIC SCHOOLS,Michigan,42-Rural: Distant,Small,High,80.0,0,0,1,1.0,0,0.207282913165,0.0,10148.0,0.0449101796407,0.0239520958084,1,0,0.0239520958084,0,0.0449101796407,1,1,0.207282913165,0.0149700598802,0.290419161677,1,0,0,0.0843026706231,1.0,10148.0,0.207282913165,0.0,0.290419161677,0,1,0,0.0843026706231,0,10148.0,0.290419161677,0.207282913165,0,0,0
200050,ALASKA GATEWAY SCHOOL DISTRICT,Alaska,43-Rural: Remote,Medium,High,66.7,0,1,0,8.0,0,0.271139705882,0.0482536764706,26245.0,0.0163551401869,0.00467289719626,1,0,0.00467289719626,1,0.0163551401869,0,1,0.271139705882,0.0116822429907,0.278037383178,0,1,0,0.153271028037,8.0,26245.0,0.271139705882,0.0482536764706,0.278037383178,0,0,1,0.153271028037,0,26245.0,0.278037383178,0.271139705882,0,0,0
2602040,ALBA PUBLIC SCHOOLS,Michigan,43-Rural: Remote,Small,High,79.2,0,0,1,1.0,0,0.224264705882,0.0,11135.0,0.0657276995305,0.0281690140845,1,0,0.0281690140845,0,0.0657276995305,1,1,0.224264705882,0.0,0.319248826291,1,0,0,0.134930232558,1.0,11135.0,0.224264705882,0.0,0.319248826291,0,1,0,0.134930232558,0,11135.0,0.319248826291,0.224264705882,0,0,0
4807650,ALBA-GOLDEN ISD,Texas,42-Rural: Distant,Medium,Average,89.0,0,1,0,3.0,0,0.447852760736,0.0,9063.0,0.032183908046,0.0241379310345,1,0,0.0241379310345,1,0.032183908046,0,1,0.447852760736,0.00574712643678,0.288505747126,0,1,0,0.161356321839,3.0,9063.0,0.447852760736,0.0,0.288505747126,0,0,1,0.161356321839,0,9063.0,0.288505747126,0.447852760736,0,0,0
3602460,ALBANY CITY SCHOOL DISTRICT,New York,13-City: Small,Medium,Average,53.3,0,1,0,15.0,0,0.0572747014115,0.179913137894,26218.0,0.00510506945269,0.00771696545174,1,0,0.00771696545174,1,0.00510506945269,0,1,0.0572747014115,0.605603704143,0.308441172979,0,1,0,0.170926035854,15.0,26218.0,0.0572747014115,0.179913137894,0.308441172979,0,0,1,0.170926035854,0,26218.0,0.308441172979,0.0572747014115,1,1,0
601860,ALBANY CITY UNIFIED,California,21-Suburb: Large,Medium,Average,100.0,0,0,1,6.0,0,0.0269684565374,0.88731037804,14690.0,0.0168111373785,0.0144470711847,1,0,0.0144470711847,0,0.0168111373785,1,1,0.0269684565374,0.0693459416864,0.345679012346,1,0,0,0.0795639611242,6.0,14690.0,0.0269684565374,0.88731037804,0.345679012346,0,1,0,0.0795639611242,0,14690.0,0.345679012346,0.0269684565374,1,0,0
5600730,ALBANY COUNTY SCHOOL DISTRICT #1,Wyoming,33-Town: Remote,Large,Low,90.5,0,1,0,17.0,0,0.0338756407399,0.273679518609,15630.0,0.0313617606602,0.0258596973865,1,0,0.0258596973865,1,0.0313617606602,0,1,0.0338756407399,0.0137551581843,0.298211829436,0,1,0,0.185521320495,17.0,15630.0,0.0338756407399,0.273679518609,0.298211829436,0,0,1,0.185521320495,0,15630.0,0.298211829436,0.0338756407399,0,0,1
4807680,ALBANY ISD,Texas,43-Rural: Remote,Medium,Low,100.0,0,1,0,2.0,0,0.411053540587,0.0,12019.0,0.0406189555126,0.0406189555126,1,0,0.0406189555126,1,0.0406189555126,0,1,0.411053540587,0.0309477756286,0.382978723404,0,1,0,0.164390715667,2.0,12019.0,0.411053540587,0.0,0.382978723404,0,0,1,0.164390715667,0,12019.0,0.382978723404,0.411053540587,0,0,0
2702930,ALBANY PUBLIC SCHOOL DISTRICT,Minnesota,42-Rural: Distant,Large,Low,84.8,0,1,0,4.0,0,0.717948717949,0.0,11681.0,0.0345040049291,0.0400492914356,1,0,0.0400492914356,1,0.0345040049291,0,1,0.717948717949,0.00924214417745,0.307455329636,0,1,0,0.120765931373,4.0,11681.0,0.717948717949,0.0,0.307455329636,0,0,1,0.120765931373,0,11681.0,0.307455329636,0.717948717949,1,0,0
2902970,ALBANY R-III,Missouri,43-Rural: Remote,Medium,Average,90.7,0,1,0,3.0,0,0.574394463668,0.148788927336,10394.0,0.0495495495495,0.0382882882883,1,0,0.0382882882883,1,0.0495495495495,0,1,0.574394463668,0.027027027027,0.31981981982,0,1,0,0.172905405405,3.0,10394.0,0.574394463668,0.148788927336,0.31981981982,0,0,1,0.172905405405,0,10394.0,0.31981981982,0.574394463668,0,0,0
5500120,ALBANY SCHOOL DISTRICT,Wisconsin,42-Rural: Distant,Small,Low,76.9,0,1,0,3.0,0,0.392776523702,0.295711060948,17114.0,0.0325203252033,0.059620596206,1,0,0.059620596206,1,0.0325203252033,0,1,0.392776523702,0.0108401084011,0.330623306233,0,1,0,0.18566395664,3.0,17114.0,0.392776523702,0.295711060948,0.330623306233,0,0,1,0.18566395664,0,17114.0,0.330623306233,0.392776523702,0,0,1
5100090,ALBEMARLE CO PBLC SCHS,Virginia,41-Rural: Fringe,Large,Low,89.0,0,1,0,26.0,0,0.298598887559,0.297331549673,13653.0,0.029919447641,0.0296892980437,1,0,0.0296892980437,1,0.029919447641,0,1,0.298598887559,0.132719601074,0.314844649022,0,1,0,0.168498657461,26.0,13653.0,0.298598887559,0.297331549673,0.314844649022,0,0,1,0.168498657461,0,13653.0,0.314844649022,0.298598887559,1,0,0
4202100,ALBERT GALLATIN AREA SD,Pennsylvania,41-Rural: Fringe,Medium,High,82.0,0,0,1,9.0,0,0.332801961987,0.0824034334764,12806.0,0.0388903997824,0.0337231438673,1,0,0.0337231438673,0,0.0388903997824,1,1,0.332801961987,0.0530323633397,0.317106336688,1,0,0,0.121702474844,9.0,12806.0,0.332801961987,0.0824034334764,0.317106336688,0,1,0,0.121702474844,0,12806.0,0.317106336688,0.332801961987,1,0,0
2702970,ALBERT LEA PUBLIC SCHOOL DISTRICT,Minnesota,33-Town: Remote,Large,Average,88.1,0,1,0,10.0,0,0.462634186623,0.235962014864,11395.0,0.0392867935932,0.0459353278936,1,0,0.0459353278936,1,0.0392867935932,0,1,0.462634186623,0.0241764883651,0.333635539438,0,1,0,0.13554948391,10.0,11395.0,0.462634186623,0.235962014864,0.333635539438,0,0,1,0.13554948391,0,11395.0,0.333635539438,0.462634186623,0,0,1
3001860,ALBERTON K-12 SCHOOLS,Montana,42-Rural: Distant,Small,Average,100.0,0,1,0,3.0,0,0.612449799197,0.0,18053.0,0.0529801324503,0.046357615894,1,0,0.046357615894,1,0.0529801324503,0,1,0.612449799197,0.0132450331126,0.35761589404,0,1,0,0.137682119205,3.0,18053.0,0.612449799197,0.0,0.35761589404,0,0,1,0.137682119205,0,18053.0,0.35761589404,0.612449799197,0,0,0
